"Year","Locality","Uniq_Transect","Start_Time","Fish.x","Fish_Scientific","Fish_Family","Length","Observations"
"2013","Mauger Point","2013.F.MPSFR.3","10:40","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.3","10:40","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.3","10:40","Stoplight Parrotfish","Sparisoma viride","Scaridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.3","10:40","Stoplight Parrotfish","Sparisoma viride","Scaridae",25.5,2
"2013","Mauger Point","2013.F.MPSFR.3","10:40","Striped Parrotfish","Scarus iseri","Scaridae",7.5,9
"2013","Mauger Point","2013.F.MPSFR.3","10:40","Striped Parrotfish","Scarus iseri","Scaridae",15.5,9
"2013","Mauger Point","2013.F.MPSFR.3","10:40","Yellowtail Parrotfish","Sparisoma rubripinne","Scaridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Coney Seabass","Cephalopholis fulva","Serranidae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Doctorfish Surgeonfish","Acanthurus chirurgus","Acanthuridae",7.5,4
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Doctorfish Surgeonfish","Acanthurus chirurgus","Acanthuridae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Foureye Butterflyfish","Chaetodon capistratus","Chaetodontidae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","French Grunt","Haemulon flavolineatum","Haemulidae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Greenblotch Parrotfish","Sparisoma atomarium","Scaridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",15.5,3
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Princess Parrotfish","Scarus taeniopterus","Scaridae",7.5,2
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Princess Parrotfish","Scarus taeniopterus","Scaridae",15.5,4
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Queen Parrotfish","Scarus vetula","Scaridae",25.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",15.5,6
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",25.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Stoplight Parrotfish","Sparisoma viride","Scaridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Stoplight Parrotfish","Sparisoma viride","Scaridae",25.5,4
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Stoplight Parrotfish","Sparisoma viride","Scaridae",35.5,3
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Striped Parrotfish","Scarus iseri","Scaridae",7.5,13
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Striped Parrotfish","Scarus iseri","Scaridae",15.5,11
"2013","Mauger Point","2013.F.MPSFR.4","10:40","White Grunt","Haemulon plumierii","Haemulidae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Yellowtail Damselfish","Microspathodon chrysurus","Pomacentridae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Yellowtail Parrotfish","Sparisoma rubripinne","Scaridae",25.5,2
"2013","Mauger Point","2013.F.MPSFR.4","10:40","Yellowtail Parrotfish","Sparisoma rubripinne","Scaridae",35.5,1
"2013","Mauger Point","2013.F.MPSFR.5","10:40","Blue Parrotfish","Scarus coeruleus","Scaridae",35.5,1
"2013","Mauger Point","2013.F.MPSFR.5","10:40","Blue Tang Surgeonfish","Acanthurus coeruleus","Acanthuridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.5","10:40","Foureye Butterflyfish","Chaetodon capistratus","Chaetodontidae",7.5,2
"2013","Mauger Point","2013.F.MPSFR.5","10:40","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.5","10:40","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",25.5,1
"2013","Mauger Point","2013.F.MPSFR.5","10:40","Redband Parrotfish","Sparisoma aurofrenatum","Scaridae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.5","10:40","Schoolmaster Snapper","Lutjanus apodus","Lutjanidae",25.5,2
"2013","Mauger Point","2013.F.MPSFR.5","10:40","Schoolmaster Snapper","Lutjanus apodus","Lutjanidae",35.5,1
"2013","Mauger Point","2013.F.MPSFR.5","10:40","White Grunt","Haemulon plumierii","Haemulidae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.6","10:40","Blue Tang Surgeonfish","Acanthurus coeruleus","Acanthuridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.6","10:40","Blue Tang Surgeonfish","Acanthurus coeruleus","Acanthuridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.6","10:40","Bluestriped Grunt","Haemulon sciurus","Haemulidae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.6","10:40","Foureye Butterflyfish","Chaetodon capistratus","Chaetodontidae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.6","10:40","French Grunt","Haemulon flavolineatum","Haemulidae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.6","10:40","Mahogany Snapper","Lutjanus mahogoni","Lutjanidae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.6","10:40","Spotfin Butterflyfish","Chaetodon ocellatus","Chaetodontidae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.6","10:40","Stoplight Parrotfish","Sparisoma viride","Scaridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.6","10:40","Striped Parrotfish","Scarus iseri","Scaridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.7","10:40","Blue Tang Surgeonfish","Acanthurus coeruleus","Acanthuridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.7","10:40","Blue Tang Surgeonfish","Acanthurus coeruleus","Acanthuridae",15.5,3
"2013","Mauger Point","2013.F.MPSFR.7","10:40","Stoplight Parrotfish","Sparisoma viride","Scaridae",7.5,3
"2013","Mauger Point","2013.F.MPSFR.7","10:40","Striped Parrotfish","Scarus iseri","Scaridae",7.5,8
"2013","Mauger Point","2013.F.MPSFR.7","10:40","Striped Parrotfish","Scarus iseri","Scaridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.7","10:40","White Grunt","Haemulon plumierii","Haemulidae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.7","10:40","White Grunt","Haemulon plumierii","Haemulidae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Blue Tang Surgeonfish","Acanthurus coeruleus","Acanthuridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Blue Tang Surgeonfish","Acanthurus coeruleus","Acanthuridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Coney Seabass","Cephalopholis fulva","Serranidae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Graysby Seabass","Cephalopholis cruentata","Serranidae",7.5,2
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",7.5,4
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Redband Parrotfish","Sparisoma aurofrenatum","Scaridae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Spanish Hogfish","Bodianus rufus","Labridae",35.5,1
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Stoplight Parrotfish","Sparisoma viride","Scaridae",7.5,1
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Striped Parrotfish","Scarus iseri","Scaridae",7.5,3
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Striped Parrotfish","Scarus iseri","Scaridae",15.5,1
"2013","Mauger Point","2013.F.MPSFR.8","10:40","White Grunt","Haemulon plumierii","Haemulidae",15.5,2
"2013","Mauger Point","2013.F.MPSFR.8","10:40","Yellowtail Snapper","Ocyurus chrysurus","Lutjanidae",25.5,1
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Bluestriped Grunt","Haemulon sciurus","Haemulidae",25.5,3
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","French Grunt","Haemulon flavolineatum","Haemulidae",15.5,4
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","French Grunt","Haemulon flavolineatum","Haemulidae",25.5,2
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Graysby Seabass","Cephalopholis cruentata","Serranidae",15.5,1
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",15.5,3
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",25.5,1
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Princess Parrotfish","Scarus taeniopterus","Scaridae",7.5,2
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Redband Parrotfish","Sparisoma aurofrenatum","Scaridae",7.5,1
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Redband Parrotfish","Sparisoma aurofrenatum","Scaridae",15.5,2
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Redband Parrotfish","Sparisoma aurofrenatum","Scaridae",25.5,3
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",15.5,2
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",25.5,1
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Striped Parrotfish","Scarus iseri","Scaridae",7.5,7
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","Striped Parrotfish","Scarus iseri","Scaridae",15.5,6
"2013","Soldier Point","2013.F.SPDFR.1","MISSING","White Grunt","Haemulon plumierii","Haemulidae",25.5,2
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Foureye Butterflyfish","Chaetodon capistratus","Chaetodontidae",7.5,1
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Graysby Seabass","Cephalopholis cruentata","Serranidae",25.5,1
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Greenblotch Parrotfish","Sparisoma atomarium","Scaridae",7.5,2
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Ocean Surgeonfish","Acanthurus tractus","Acanthuridae",15.5,2
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Redband Parrotfish","Sparisoma aurofrenatum","Scaridae",25.5,1
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Redband Parrotfish","Sparisoma aurofrenatum","Scaridae",35.5,1
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",7.5,1
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",15.5,4
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Redtail Parrotfish","Sparisoma chrysopterum","Scaridae",25.5,1
"2013","Soldier Point","2013.F.SPDFR.2","MISSING","Spotfin Butterflyfish","Chaetodon ocellatus","Chaetodontidae",15.5,1
